"nome_munic";"codigo_ibge";"dia";"mes";"datahora";"casos";"casos_novos";"casos_pc";"casos_mm7d";"obitos";"obitos_novos";"obitos_pc";"obitos_mm7d";"letalidade";"nome_ra";"cod_ra";"nome_drs";"cod_drs";"pop";"pop_60";"area";"map_leg";"map_leg_s";"latitude";"longitude";"semana_epidem"
"São João das Duas Pontes";3549201;21;5;2020-05-21;2;0;80,7754442649435;0;1;0;40,3877221324717;0;0,5;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;2476;489;12946;"<10";"7";-20,3879;-50,3792;21
"São João do Pau d'Alho";3549300;21;5;2020-05-21;1;0;50,3778337531486;0;0;0;0;0;0;"RA de Presidente Prudente";9;"Presidente Prudente";2;1985;529;11767;"<10";"7";-21,2662;-51,6672;21
"São Joaquim da Barra";3549409;21;5;2020-05-21;10;0;19,8909973346064;0,285714285714286;0;0;0;0;0;"RA de Franca";6;"Franca";4;50274;8130;41086;"<25";"6";-20,5812;-47,8593;21
"São José do Rio Pardo";3549706;21;5;2020-05-21;8;0;15,0358982069691;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;53206;10348;41968;"<10";"7";-21,5953;-46,8873;21
"São José do Rio Preto";3549805;21;5;2020-05-21;448;10;100,016967164072;17,5714285714286;18;1;4,01853885927077;1;0,0401785714285714;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;447924;79391;43194;">150";"1";-20,8113;-49,3758;21
"São José dos Campos";3549904;21;5;2020-05-21;586;40;82,4592558403949;27,5714285714286;29;1;4,08074815592398;1,57142857142857;0,0494880546075085;"RA de São José dos Campos";15;"Taubaté";17;710654;103840;109941;">150";"1";-23,1896;-45,8841;21
"São Lourenço da Serra";3549953;21;5;2020-05-21;25;2;160,472430836382;1,57142857142857;2;0;12,8377944669106;0,142857142857143;0,08;"RM de São Paulo";10;"Grande São Paulo";10;15579;2134;18646;"<50";"5";-23,8491;-46,9432;21
"São Luiz do Paraitinga";3550001;21;5;2020-05-21;1;0;9,46163307786924;0;1;0;9,46163307786924;0;1;"RA de São José dos Campos";15;"Taubaté";17;10569;1985;61732;"<10";"7";-23,222;-45,3109;21
"São Manuel";3550100;21;5;2020-05-21;28;1;70,753525041694;1;1;0;2,52691160863193;0;0,0357142857142857;"RA de Sorocaba";13;"Bauru";12;39574;6377;65073;"<50";"5";-22,7321;-48,5723;21
"São Miguel Arcanjo";3550209;21;5;2020-05-21;19;0;59,375;1;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;32000;4774;93034;"<25";"6";-23,8782;-47,9935;21
"São Paulo";3550308;21;5;2020-05-21;41451;1985;349,218090492904;1368,28571428571;3238;103;27,27963564247;91,7142857142857;0,0781163301247256;"RM de São Paulo";10;"Grande São Paulo";10;11869660;1853286;152111;">150";"1";-23,5329;-46,6395;21
"São Pedro";3550407;21;5;2020-05-21;51;0;149,087932647334;0,571428571428571;0;0;0;0;0;"RA de Campinas";4;"Piracicaba";11;34208;6296;61128;"<75";"4";-22,5483;-47,9096;21
"São Pedro do Turvo";3550506;21;5;2020-05-21;2;0;27,1407246573484;0;0;0;0;0;0;"RA de Marília";8;"Marília";5;7369;1272;73122;"<10";"7";-22,7453;-49,7428;21
"São Roque";3550605;21;5;2020-05-21;43;2;49,1793904043003;1,71428571428571;2;0;2,28741350717676;0;0,0465116279069767;"RA de Sorocaba";13;"Sorocaba";6;87435;14389;30691;"<50";"5";-23,5226;-47,1357;21
"São Sebastião";3550704;21;5;2020-05-21;254;6;291,501692775578;11,4285714285714;2;0;2,29528891949274;0;0,0078740157480315;"RA de São José dos Campos";15;"Taubaté";17;87135;10052;4024;">150";"1";-23,7951;-45,4143;21
"São Sebastião da Grama";3550803;21;5;2020-05-21;6;0;50,2680965147453;0,285714285714286;1;0;8,37801608579088;0;0,166666666666667;"RA de Campinas";4;"São João da Boa Vista";14;11936;2138;25241;"<10";"7";-21,7041;-46,8208;21
"São Vicente";3551009;21;5;2020-05-21;501;21;139,971893867219;21,1428571428571;31;2;8,66093554867027;2,42857142857143;0,06187624750499;"RA de Santos";12;"Baixada Santista";13;357929;53994;1481;">150";"1";-23,9574;-46,3883;21
"Sarapuí";3551108;21;5;2020-05-21;4;0;39,5647873392681;0,285714285714286;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;10110;1478;35259;"<10";"7";-23,6397;-47,8249;21
"Sarutaiá";3551207;21;5;2020-05-21;1;0;27,4273176083379;0;0;0;0;0;0;"RA de Itapeva";7;"Bauru";12;3646;643;14161;"<10";"7";-23,2721;-49,4763;21
"Serra Azul";3551405;21;5;2020-05-21;1;0;8,14199641752158;0;0;0;0;0;0;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;12282;1425;28314;"<10";"7";-21,3074;-47,5602;21
"Serrana";3551504;21;5;2020-05-21;26;0;58,5137507314219;0,428571428571429;4;0;9,00211549714183;0;0,153846153846154;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;44434;4998;12605;"<50";"5";-21,2043;-47,5952;21
"Serra Negra";3551603;21;5;2020-05-21;4;0;14,5772594752187;0;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;27440;5669;20373;"<10";"7";-22,6139;-46,7033;21
"Sertãozinho";3551702;21;5;2020-05-21;37;1;30,2398757713212;1;3;0;2,45188181929631;0,142857142857143;0,0810810810810811;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;122355;17281;40309;"<50";"5";-21,1316;-47,9875;21
"Sete Barras";3551801;21;5;2020-05-21;2;0;15,8378207158695;0;0;0;0;0;0;"RA de Registro";16;"Registro";9;12628;2076;10627;"<10";"7";-24,382;-47,9279;21
"Severínia";3551900;21;5;2020-05-21;7;2;40,8735256335396;0,571428571428571;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;17126;2206;14046;"<10";"7";-20,8108;-48,8054;21
"Socorro";3552106;21;5;2020-05-21;7;0;18,0491452440502;0;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;38783;7970;44903;"<10";"7";-22,5903;-46,5251;21
"Sorocaba";3552205;21;5;2020-05-21;566;24;85,9467889155975;31,2857142857143;30;1;4,55548351142743;0,142857142857143;0,0530035335689046;"RA de Sorocaba";13;"Sorocaba";6;658547;96498;45038;">150";"1";-23,4969;-47,4451;21
"Sud Mennucci";3552304;21;5;2020-05-21;2;0;25,9302476338649;0;0;0;0;0;0;"RA de Araçatuba";1;"Araçatuba";7;7713;1262;59474;"<10";"7";-20,6872;-50,9238;21
"Sumaré";3552403;21;5;2020-05-21;132;4;46,6081945680268;6,14285714285714;3;0;1,05927714927334;0;0,0227272727272727;"RA de Campinas";4;"Campinas";3;283212;34837;15347;"<150";"2";-22,8204;-47,2728;21
"Suzano";3552502;21;5;2020-05-21;471;31;161,854557700634;21,2857142857143;40;1;13,7456099958076;1,14285714285714;0,0849256900212314;"RM de São Paulo";10;"Grande São Paulo";10;291002;37156;20624;">150";"1";-23,5448;-46,3112;21
"Tabapuã";3552601;21;5;2020-05-21;1;0;8,40901446350488;0,142857142857143;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;11892;2236;34579;"<10";"7";-20,9602;-49,0307;21
"Tabatinga";3552700;21;5;2020-05-21;4;2;25,1619802478455;0,428571428571429;0;0;0;0;0;"RA Central";5;"Araraquara";8;15897;2365;3686;"<10";"7";-21,7239;-48,6896;21
"Taboão da Serra";3552809;21;5;2020-05-21;503;46;177,193161682595;24;32;1;11,2727259917357;0,428571428571429;0,0636182902584493;"RM de São Paulo";10;"Grande São Paulo";10;283871;32713;2039;">150";"1";-23,6019;-46,7526;21
"Taguaí";3553005;21;5;2020-05-21;1;0;7,50807117651475;0;0;0;0;0;0;"RA de Itapeva";7;"Bauru";12;13319;1702;14533;"<10";"7";-23,4452;-49,4024;21
"Taiaçu";3553104;21;5;2020-05-21;7;0;115,951631605102;0,428571428571429;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;6037;1034;10706;"<10";"7";-21,1431;-48,5112;21
"Taiúva";3553203;21;5;2020-05-21;1;0;15,9286396941701;0,142857142857143;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;6278;1147;13246;"<10";"7";-21,1223;-48,4528;21
"Tambaú";3553302;21;5;2020-05-21;13;5;57,0100425382625;1,42857142857143;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;22803;4056;56179;"<25";"6";-21,7029;-47,2703;21
"Tanabi";3553401;21;5;2020-05-21;6;0;23,8996215893248;0,428571428571429;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;25105;5024;74722;"<10";"7";-20,6228;-49,6563;21
"Tapiraí";3553500;21;5;2020-05-21;6;0;77,9321989868814;0,142857142857143;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;7699;1170;7551;"<10";"7";-23,9612;-47,5062;21
"Tapiratiba";3553609;21;5;2020-05-21;1;0;7,93021411578113;0;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;12610;2257;22189;"<10";"7";-21,4713;-46,7448;21
"Taquaritinga";3553708;21;5;2020-05-21;5;1;9,17448026569295;0,571428571428571;0;0;0;0;0;"RA Central";5;"Araraquara";8;54499;9495;59434;"<10";"7";-21,4049;-48,5103;21
"Taquarituba";3553807;21;5;2020-05-21;5;0;21,5582287759238;0,285714285714286;0;0;0;0;0;"RA de Itapeva";7;"Bauru";12;23193;3791;44852;"<10";"7";-23,5307;-49,241;21
"Taquarivaí";3553856;21;5;2020-05-21;2;0;34,8068221371389;0,142857142857143;0;0;0;0;0;"RA de Itapeva";7;"Sorocaba";6;5746;646;23179;"<10";"7";-23,9211;-48,6948;21
"Tarabai";3553906;21;5;2020-05-21;3;0;41,2711514651259;0;0;0;0;0;0;"RA de Presidente Prudente";9;"Presidente Prudente";2;7269;986;20139;"<10";"7";-22,3016;-51,5621;21
"Tarumã";3553955;21;5;2020-05-21;1;0;6,75401864109145;0,142857142857143;0;0;0;0;0;"RA de Marília";8;"Marília";5;14806;1865;30291;"<10";"7";-22,7429;-50,5786;21
"Tatuí";3554003;21;5;2020-05-21;63;5;52,4462426013336;2,28571428571429;4;0;3,32992016516404;0,285714285714286;0,0634920634920635;"RA de Sorocaba";13;"Sorocaba";6;120123;17470;52375;"<75";"4";-23,3487;-47,8461;21
"Taubaté";3554102;21;5;2020-05-21;79;1;25,7026753556892;3,57142857142857;4;0;1,30140128383237;0;0,0506329113924051;"RA de São José dos Campos";15;"Taubaté";17;307361;47104;625;"<100";"3";-23,0104;-45,5593;21
"Tejupá";3554201;21;5;2020-05-21;2;1;42,5803704492229;0,285714285714286;0;0;0;0;0;"RA de Itapeva";7;"Bauru";12;4697;751;29619;"<10";"7";-23,3425;-49,3722;21
"Teodoro Sampaio";3554300;21;5;2020-05-21;4;0;17,8459891139466;0,285714285714286;0;0;0;0;0;"RA de Presidente Prudente";9;"Presidente Prudente";2;22414;3160;15558;"<10";"7";-22,5299;-52,1682;21
"Terra Roxa";3554409;21;5;2020-05-21;2;0;21,9274202390089;0;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;9121;1488;22154;"<10";"7";-20,787;-48,3314;21
"Tietê";3554508;21;5;2020-05-21;10;0;24,3468945535997;0,714285714285714;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;41073;6467;4044;"<25";"6";-23,1101;-47,7164;21
"Timburi";3554607;21;5;2020-05-21;1;0;39,1083300743058;0;0;0;0;0;0;"RA de Marília";8;"Marília";5;2557;551;19679;"<10";"7";-23,2057;-49,6096;21
"Torre de Pedra";3554656;21;5;2020-05-21;4;1;172,413793103448;0,285714285714286;0;0;0;0;0;"RA de Sorocaba";13;"Bauru";12;2320;457;7135;"<10";"7";-23,2462;-48,1955;21
"Torrinha";3554706;21;5;2020-05-21;10;0;102,954802841553;0;0;0;0;0;0;"RA de Campinas";4;"Bauru";12;9713;1904;31527;"<25";"6";-22,4237;-48,1731;21
"Trabiju";3554755;21;5;2020-05-21;1;0;58,7199060481503;0,142857142857143;0;0;0;0;0;"RA Central";5;"Araraquara";8;1703;281;6342;"<10";"7";-22,0388;-48,3342;21
"Tremembé";3554805;21;5;2020-05-21;5;1;10,8747661925269;0,285714285714286;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;45978;6344;19109;"<10";"7";-22,9571;-45,5475;21
"Três Fronteiras";3554904;21;5;2020-05-21;3;0;54,0832882639264;0,428571428571429;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;5547;1221;15159;"<10";"7";-20,2344;-50,8905;21
"Tuiuti";3554953;21;5;2020-05-21;3;0;45,7526307762696;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;6557;1333;12673;"<10";"7";-22,8193;-46,6937;21
"Tupã";3555000;21;5;2020-05-21;9;0;14,321404134112;0,714285714285714;1;0;1,59126712601244;0;0,111111111111111;"RA de Marília";8;"Marília";5;62843;13256;62799;"<10";"7";-21,9335;-50,5191;21
"Tupi Paulista";3555109;21;5;2020-05-21;32;1;215,082672402205;1;0;0;0;0;0;"RA de Presidente Prudente";9;"Presidente Prudente";2;14878;3292;24477;"<50";"5";-21,3825;-51,575;21
"Ubatuba";3555406;21;5;2020-05-21;45;2;50,6095640829547;1,14285714285714;1;0;1,12465697962122;0,142857142857143;0,0222222222222222;"RA de São José dos Campos";15;"Taubaté";17;88916;11869;70811;"<50";"5";-23,4332;-45,0834;21
"Ubirajara";3555505;21;5;2020-05-21;5;3;107,227107012653;0,428571428571429;0;0;0;0;0;"RA de Bauru";3;"Marília";5;4663;848;28218;"<10";"7";-22,5272;-49,6613;21
"Uchoa";3555604;21;5;2020-05-21;7;1;72,2916451512961;0,428571428571429;1;0;10,3273778787566;0;0,142857142857143;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;9683;1966;25243;"<10";"7";-20,9511;-49,1713;21
"União Paulista";3555703;21;5;2020-05-21;1;0;57,5043128234618;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;1739;280;7906;"<10";"7";-20,8862;-49,9025;21
"Uru";3555901;21;5;2020-05-21;3;0;248,550124275062;0;1;0;82,8500414250207;0;0,333333333333333;"RA de Bauru";3;"Bauru";12;1207;258;1469;"<10";"7";-21,7866;-49,2848;21
"Urupês";3556008;21;5;2020-05-21;3;0;22,7894257064722;0,285714285714286;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;13164;2726;32392;"<10";"7";-21,2032;-49,2931;21
"Valentim Gentil";3556107;21;5;2020-05-21;4;2;31,3234142521535;0,571428571428571;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;12770;2027;14974;"<10";"7";-20,4217;-50,0889;21
"Valinhos";3556206;21;5;2020-05-21;76;3;60,9257507495471;3,57142857142857;4;0;3,20661846050248;0;0,0526315789473684;"RA de Campinas";4;"Campinas";3;124742;20141;14854;"<100";"3";-22,9698;-46,9974;21
"Valparaíso";3556305;21;5;2020-05-21;5;0;20,8437552109388;0,142857142857143;0;0;0;0;0;"RA de Araçatuba";1;"Araçatuba";7;23988;3207;85766;"<10";"7";-21,2229;-50,8699;21
"Vargem";3556354;21;5;2020-05-21;3;0;30;0,285714285714286;0;0;0;0;0;"RA de Campinas";4;"Campinas";3;10000;1730;1426;"<10";"7";-22,887;-46,4124;21
"Vargem Grande do Sul";3556404;21;5;2020-05-21;6;0;14,457482952218;0,142857142857143;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;41501;6921;26718;"<10";"7";-21,8322;-46,8913;21
"Vargem Grande Paulista";3556453;21;5;2020-05-21;47;13;89,0792615897805;3,42857142857143;4;0;7,58121375232175;0;0,0851063829787234;"RM de São Paulo";10;"Grande São Paulo";10;52762;6337;4249;"<50";"5";-23,5993;-47,022;21
"Várzea Paulista";3556503;21;5;2020-05-21;67;3;55,5855145808271;3,28571428571429;6;0;4,97780727589497;0,285714285714286;0,0895522388059701;"RA de Campinas";4;"Campinas";3;120535;15274;3512;"<75";"4";-23,2136;-46,8234;21
"Vinhedo";3556701;21;5;2020-05-21;64;2;82,5582745320623;2,28571428571429;2;0;2,57994607912695;0;0,03125;"RA de Campinas";4;"Campinas";3;77521;11665;816;"<75";"4";-23,0302;-46,9833;21
"Viradouro";3556800;21;5;2020-05-21;1;0;5,45048236768954;0;1;0;5,45048236768954;0;1;"RA de Barretos";2;"Barretos";16;18347;2985;21773;"<10";"7";-20,8734;-48,293;21
"Vista Alegre do Alto";3556909;21;5;2020-05-21;2;0;24,9563264287497;0,142857142857143;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;8014;1107;9543;"<10";"7";-21,1692;-48,6284;21
"Votorantim";3557006;21;5;2020-05-21;80;12;66,7645880624917;5,71428571428571;4;0;3,33822940312458;0,142857142857143;0,05;"RA de Sorocaba";13;"Sorocaba";6;119824;16378;18352;"<100";"3";-23,5446;-47,4388;21
"Votuporanga";3557105;21;5;2020-05-21;29;1;31,6041848299913;0,428571428571429;2;0;2,1795989537925;0,142857142857143;0,0689655172413793;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;91760;17203;4207;"<50";"5";-20,4237;-49,9781;21
"Zacarias";3557154;21;5;2020-05-21;1;1;39,0625;0,142857142857143;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;2560;481;31906;"<10";"7";-21,0506;-50,0552;21
"Chavantes";3557204;21;5;2020-05-21;1;0;8,18129755379203;0;0;0;0;0;0;"RA de Marília";8;"Marília";5;12223;2098;18873;"<10";"7";-23,0366;-49,7096;21
"Estiva Gerbi";3557303;21;5;2020-05-21;1;0;9,02608538676776;0;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;11079;1606;7414;"<10";"7";-22,2713;-46,9481;21
"Adamantina";3500105;22;5;2020-05-22;36;1;106,213489113117;1,85714285714286;2;0;5,90074939517319;0,285714285714286;0,0555555555555556;"RA de Presidente Prudente";9;"Marília";5;33894;7398;41199;"<50";"5";-21,682;-51,0737;21
"Adolfo";3500204;22;5;2020-05-22;2;0;58,021467943139;0,142857142857143;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;3447;761;21106;"<10";"7";-21,2325;-49,6451;21
"Aguaí";3500303;22;5;2020-05-22;17;1;47,7420804313637;0,428571428571429;3;0;8,42507301729948;0;0,176470588235294;"RA de Campinas";4;"São João da Boa Vista";14;35608;5245;47455;"<25";"6";-22,0572;-46,9735;21
"Águas da Prata";3500402;22;5;2020-05-22;1;0;12,8254456842375;0;0;0;0;0;0;"RA de Campinas";4;"São João da Boa Vista";14;7797;1729;14267;"<10";"7";-21,9319;-46,7176;21
"Águas de Lindóia";3500501;22;5;2020-05-22;13;1;70,7521497768586;1,14285714285714;1;0;5,44247305975835;0;0,0769230769230769;"RA de Campinas";4;"Campinas";3;18374;3275;6013;"<25";"6";-22,4733;-46,6314;21
"Águas de Santa Bárbara";3500550;22;5;2020-05-22;1;0;16,860563142809;0;0;0;0;0;0;"RA de Sorocaba";13;"Bauru";12;5931;1106;40446;"<10";"7";-22,8812;-49,2421;21
"Águas de São Pedro";3500600;22;5;2020-05-22;1;0;32,0307495195388;0;0;0;0;0;0;"RA de Campinas";4;"Piracicaba";11;3122;764;361;"<10";"7";-22,5977;-47,8734;21
"Agudos";3500709;22;5;2020-05-22;22;0;60,8844855260973;0,142857142857143;1;0;2,7674766148226;0;0,0454545454545455;"RA de Bauru";3;"Bauru";12;36134;5524;96671;"<25";"6";-22,4694;-48,9863;21
"Alambari";3500758;22;5;2020-05-22;4;0;69,2161273576743;0,142857142857143;0;0;0;0;0;"RA de Sorocaba";13;"Sorocaba";6;5779;830;1596;"<10";"7";-23,5503;-47,898;21
"Alfredo Marcondes";3500808;22;5;2020-05-22;2;1;50,9294626941686;0,285714285714286;1;1;25,4647313470843;0,142857142857143;0,5;"RA de Presidente Prudente";9;"Presidente Prudente";2;3927;907;11892;"<10";"7";-21,9527;-51,414;21
"Altair";3500907;22;5;2020-05-22;1;0;24,7770069375619;0,142857142857143;0;0;0;0;0;"RA de Barretos";2;"Barretos";16;4036;552;31301;"<10";"7";-20,5242;-49,0571;21
"Altinópolis";3501004;22;5;2020-05-22;2;0;12,8592554491095;0,142857142857143;0;0;0;0;0;"RA de Ribeirão Preto";11;"Ribeirão Preto";1;15553;2980;92896;"<10";"7";-21,0214;-47,3712;21
"Alto Alegre";3501103;22;5;2020-05-22;1;0;24,8941996514812;0;1;0;24,8941996514812;0;1;"RA de Araçatuba";1;"Araçatuba";7;4017;964;31857;"<10";"7";-21,5811;-50,168;21
"Alumínio";3501152;22;5;2020-05-22;10;2;55,6421099488093;0,714285714285714;1;0;5,56421099488093;0;0,1;"RA de Sorocaba";13;"Sorocaba";6;17972;2230;8366;"<25";"6";-23,5306;-47,2546;21
"Álvares Machado";3501301;22;5;2020-05-22;7;2;29,4253646643407;0,285714285714286;0;0;0;0;0;"RA de Presidente Prudente";9;"Presidente Prudente";2;23789;4267;34765;"<10";"7";-22,0764;-51,4722;21
"Álvaro de Carvalho";3501400;22;5;2020-05-22;1;1;19,8255352894528;0,142857142857143;1;1;19,8255352894528;0,142857142857143;1;"RA de Marília";8;"Marília";5;5044;583;15366;"<10";"7";-22,0841;-49,719;21
"Americana";3501608;22;5;2020-05-22;84;1;35,9807759854021;2,57142857142857;4;0;1,71337028501915;0;0,0476190476190476;"RA de Campinas";4;"Campinas";3;233458;40276;13391;"<100";"3";-22,7374;-47,3331;21
"Américo Brasiliense";3501707;22;5;2020-05-22;26;2;64,6075093805134;1,14285714285714;0;0;0;0;0;"RA Central";5;"Araraquara";8;40243;4465;12279;"<50";"5";-21,7288;-48,1147;21
"Américo de Campos";3501806;22;5;2020-05-22;3;0;52,3012552301255;0;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;5736;1267;25288;"<10";"7";-20,2985;-49,7359;21
"Amparo";3501905;22;5;2020-05-22;21;1;30,1555163055185;0,571428571428571;1;0;1,43597696692945;0;0,0476190476190476;"RA de Campinas";4;"Campinas";3;69639;12727;44532;"<25";"6";-22,7088;-46,772;21
"Andradina";3502101;22;5;2020-05-22;38;0;67,7917722196454;2;4;0;7,13597602312056;0,285714285714286;0,105263157894737;"RA de Araçatuba";1;"Araçatuba";7;56054;10776;96423;"<50";"5";-20,8948;-51,3786;21
"Angatuba";3502200;22;5;2020-05-22;14;0;57,1405248765357;1,57142857142857;1;0;4,08146606260969;0;0,0714285714285714;"RA de Itapeva";7;"Sorocaba";6;24501;3775;102729;"<25";"6";-23,4917;-48,4139;21
"Anhembi";3502309;22;5;2020-05-22;2;0;29,9760191846523;0;0;0;0;0;0;"RA de Sorocaba";13;"Bauru";12;6672;975;73656;"<10";"7";-22,793;-48,1336;21
"Anhumas";3502408;22;5;2020-05-22;1;0;25,2334090335604;0,142857142857143;0;0;0;0;0;"RA de Presidente Prudente";9;"Presidente Prudente";2;3963;680;32084;"<10";"7";-22,2934;-51,3895;21
"Aparecida";3502507;22;5;2020-05-22;5;3;14,0020723067014;0,428571428571429;0;0;0;0;0;"RA de São José dos Campos";15;"Taubaté";17;35709;6043;12108;"<10";"7";-22,8495;-45,2325;21
"Apiaí";3502705;22;5;2020-05-22;1;0;4,05416362604395;0;0;0;0;0;0;"RA de Itapeva";7;"Sorocaba";6;24666;3685;97432;"<10";"7";-24,5108;-48,8443;21
"Araçariguama";3502754;22;5;2020-05-22;8;0;38,1315538608198;0,285714285714286;1;0;4,76644423260248;0;0,125;"RA de Sorocaba";13;"Sorocaba";6;20980;2193;1452;"<10";"7";-23,4366;-47,0608;21
"Araçatuba";3502804;22;5;2020-05-22;133;3;69,8276359932588;3,85714285714286;4;0;2,10007927799274;0;0,0300751879699248;"RA de Araçatuba";1;"Araçatuba";7;190469;35257;116713;"<150";"2";-21,2076;-50,4401;21
"Araçoiaba da Serra";3502903;22;5;2020-05-22;28;1;86,446434084594;0,857142857142857;1;0;3,08737264587836;0,142857142857143;0,0357142857142857;"RA de Sorocaba";13;"Sorocaba";6;32390;5103;25533;"<50";"5";-23,5029;-47,6166;21
"Arandu";3503109;22;5;2020-05-22;10;0;162,20600162206;0;2;0;32,441200324412;0;0,2;"RA de Itapeva";7;"Bauru";12;6165;1030;28591;"<25";"6";-23,1386;-49,0487;21
"Araraquara";3503208;22;5;2020-05-22;168;8;73,8078710822519;5,71428571428571;4;0;1,75733026386314;0;0,0238095238095238;"RA Central";5;"Araraquara";8;227618;40188;100363;">150";"1";-21,7845;-48,178;21
"Araras";3503307;22;5;2020-05-22;72;3;54,9379277718855;1,71428571428571;3;0;2,28908032382856;0,142857142857143;0,0416666666666667;"RA de Campinas";4;"Piracicaba";11;131057;21594;64483;"<75";"4";-22,3572;-47,3842;21
"Arealva";3503406;22;5;2020-05-22;1;0;12,2010736944851;0;0;0;0;0;0;"RA de Bauru";3;"Bauru";12;8196;1774;50497;"<10";"7";-22,031;-48,9135;21
"Areiópolis";3503604;22;5;2020-05-22;8;1;73,6851800681588;0,142857142857143;0;0;0;0;0;"RA de Sorocaba";13;"Bauru";12;10857;1303;8591;"<10";"7";-22,6672;-48,6681;21
"Ariranha";3503703;22;5;2020-05-22;1;0;10,7296137339056;0,142857142857143;0;0;0;0;0;"RA de São José do Rio Preto";14;"São José do Rio Preto";15;9320;1475;13262;"<10";"7";-21,1872;-48,7904;21
