datahora;nome_drs;pacientes_uti_mm7d;total_covid_uti_mm7d;ocupacao_leitos;pop;leitos_pc;internacoes_28d;internacoes_28d_l;internacoes_28v28;pacientes_uti_ultimo_dia;total_covid_uti_ultimo_dia;ocupacao_leitos_ultimo_dia;internacoes_ultimo_dia;pacientes_enf_mm7d;total_covid_enf_mm7d;pacientes_enf_ultimo_dia;total_covid_enf_ultimo_dia
2021-04-10;DRS 13 Ribeirão Preto;383,86;417,14;92,02;1477530;28,23;2755;2005;37,41;390;427;91,33;98;470,29;653,43;434;777
2021-04-10;DRS 14 São João da Boa Vista;147,57;160,71;91,82;809836;19,84;1509;1031;46,36;145;162;89,51;47;276,00;502,86;242;490
2021-04-10;DRS 15 São José do Rio Preto;560,29;610,71;91,74;1570421;38,89;3619;2473;46,34;558;609;91,63;135;606,43;897,14;588;887
2021-04-10;DRS 16 Sorocaba;459,00;491,86;93,32;2461760;19,98;3495;2361;48,03;444;480;92,50;122;688,29;875,57;645;859
2021-04-10;DRS 17 Taubaté;534,86;626,43;85,38;2489629;25,16;4187;2526;65,76;548;646;84,83;145;662,71;1081,29;644;1096
2021-04-10;Estado de São Paulo;12760,14;14321,86;89,10;44639899;32,08;86126;56976;51,16;12303;14192;86,69;2631;15788,00;21816,71;14651;21453
2021-04-11;DRS 01 Grande São Paulo;7183,86;8219,14;87,40;21138247;38,88;44653;30429;46,74;6879;8115;84,77;1164;8065,71;10852,86;7283;10302
2021-04-11;DRS 02 Araçatuba;139,86;151,86;92,10;764041;19,88;1311;820;59,88;135;144;93,75;21;296,29;392,29;266;373
2021-04-11;DRS 03 Araraquara;196,57;209,43;93,86;991435;21,12;1634;1620;0,86;196;208;94,23;39;271,57;447,86;249;423
2021-04-11;DRS 04 Baixada Santista;493,86;572,57;86,25;1831884;31,26;3141;1557;101,73;481;572;84,09;84;557,71;863,43;501;835
2021-04-11;DRS 05 Barretos;109,00;115,00;94,78;425090;27,05;867;725;19,59;110;117;94,02;38;122,29;192,00;122;188
2021-04-11;DRS 06 Bauru;328,29;349,14;94,03;1741281;20,05;3131;2502;25,14;323;342;94,44;97;601,71;896,86;531;890
2021-04-11;DRS 07 Campinas;1165,43;1347,43;86,49;4562125;29,54;7850;4430;77,20;1134;1347;84,19;221;1433,71;2109,29;1360;2111
2021-04-11;DRS 08 Franca;137,00;148,00;92,57;696336;21,25;886;586;51,19;126;149;84,56;27;150,14;239,43;160;238
2021-04-11;DRS 09 Marília;237,43;250,57;94,76;1109670;22,58;2147;1499;43,23;240;254;94,49;86;446,14;563,29;448;567
2021-04-11;DRS 10 Piracicaba;379,86;433,14;87,70;1539600;28,13;2879;2162;33,16;359;436;82,34;74;450,43;659,43;432;659
2021-04-11;DRS 11 Presidente Prudente;151,71;160,86;94,31;752260;21,38;1449;1128;28,46;165;173;95,38;48;298,71;375,71;305;401
2021-04-11;DRS 12 Registro;44,71;49,86;89,67;278754;17,89;287;240;19,58;46;50;92,00;9;57,29;72,29;64;72
2021-04-11;DRS 13 Ribeirão Preto;384,00;419,57;91,52;1477530;28,40;2739;2041;34,20;390;427;91,33;84;455,86;644,14;421;586
2021-04-11;DRS 14 São João da Boa Vista;147,71;161,29;91,58;809836;19,92;1494;1048;42,56;149;167;89,22;30;266,29;498,43;233;493
2021-04-11;DRS 15 São José do Rio Preto;558,86;610,29;91,57;1570421;38,86;3602;2533;42,20;553;606;91,25;120;594,86;893,43;581;874
2021-04-11;DRS 16 Sorocaba;454,57;489,43;92,88;2461760;19,88;3464;2418;43,26;430;477;90,15;89;672,57;875,57;618;886
2021-04-11;DRS 17 Taubaté;537,86;629,57;85,43;2489629;25,29;4202;2555;64,46;523;633;82,62;128;657,14;1087,57;643;1115
2021-04-11;Estado de São Paulo;12650,57;14317,14;88,36;44639899;32,07;85736;58293;47,08;12239;14217;86,09;2359;15398,43;21663,86;14217;21013
2021-04-12;DRS 01 Grande São Paulo;7086,43;8190,00;86,53;21138247;38,74;44171;31311;41,07;6778;8035;84,36;1035;7825,86;10741,57;7124;10425
2021-04-12;DRS 02 Araçatuba;138,29;147,71;93,62;764041;19,33;1300;839;54,95;129;136;94,85;23;286,57;383,71;247;361
2021-04-12;DRS 03 Araraquara;195,00;208,43;93,56;991435;21,02;1610;1630;-1,23;191;204;93,63;45;265,71;447,57;241;449
2021-04-12;DRS 04 Baixada Santista;492,29;571,57;86,13;1831884;31,20;3136;1626;92,87;473;564;83,87;89;539,43;857,29;485;826
2021-04-12;DRS 05 Barretos;110,57;116,57;94,85;425090;27,42;869;727;19,53;109;117;93,16;26;121,14;192,43;120;197
2021-04-12;DRS 06 Bauru;325,29;349,29;93,13;1741281;20,06;3139;2534;23,88;304;351;86,61;102;586,71;891,43;543;861
2021-04-12;DRS 07 Campinas;1154,29;1353,71;85,27;4562125;29,67;7888;4523;74,40;1139;1357;83,94;233;1408,86;2118,43;1330;2079
2021-04-12;DRS 08 Franca;134,29;148,14;90,65;696336;21,27;891;586;52,05;122;149;81,88;26;150,57;240,00;157;240
2021-04-12;DRS 09 Marília;237,71;251,43;94,54;1109670;22,66;2139;1538;39,08;238;253;94,07;60;445,86;565,86;429;559
2021-04-12;DRS 10 Piracicaba;374,57;432,71;86,56;1539600;28,11;2880;2190;31,51;363;436;83,26;85;445,14;658,43;428;659
