nome_munic;codigo_ibge;dia;mes;datahora;casos;casos_novos;casos_pc;casos_mm7d;obitos;obitos_novos;obitos_pc;obitos_mm7d;letalidade;nome_ra;cod_ra;nome_drs;cod_drs;pop;pop_60;area;map_leg;map_leg_s;latitude;longitude
Promissão;3541604;16;4;2020-04-16;    2;   0;   5,0419744;   7,4285714;   0;  0; 0,00000000;  1,7142857;0,000000000;RA de Bauru; 3;Bauru;12;   39667;   6149;  7792;<10;7;-21.5356;-49.8599
Ribeirão Pires;3543303;16;4;2020-04-16;   26;   3;  21,8546164;  11,0000000;   0;  0; 0,00000000;  1,7142857;0,000000000;RM de São Paulo;10;Grande São Paulo;10;  118968;  19424;  9908;<50;5;-23.7067;-46.4058
Ribeirão Preto;3543402;16;4;2020-04-16;   68;   3;   9,9447627;  20,4285714;   5;  0; 0,73123255;  2,2857143;0,073529412;RA de Ribeirão Preto;11;Ribeirão Preto; 1;  683777; 110330; 65092;<75;4;-21.1699;-47.8099
Rincão;3543709;16;4;2020-04-16;    1;   0;   9,5274390;  15,8571429;   0;  0; 0,00000000;  1,4285714;0,000000000;RA Central; 5;Araraquara; 8;   10496;   1642; 31664;<10;7;-21.5894;-48.0728
Rinópolis;3543808;16;4;2020-04-16;    1;   0;  10,2880658;  15,7142857;   0;  0; 0,00000000;  1,4285714;0,000000000;RA de Marília; 8;Marília; 5;    9720;   2130; 35848;<10;7;-21.7284;-50.7239
Rio Claro;3543907;16;4;2020-04-16;   12;   4;   5,9638590;  16,8571429;   3;  1; 1,49096475;  1,5714286;0,250000000;RA de Campinas; 4;Piracicaba;11;  201212;  33922; 49842;<25;6;-22.3984;-47.5546
Rio Grande da Serra;3544103;16;4;2020-04-16;    7;   0;  14,0517103;  16,7142857;   0;  0; 0,00000000;  1,1428571;0,000000000;RM de São Paulo;10;Grande São Paulo;10;   49816;   5829;  3634;<10;7;-23.7437;-46.3971
Salto;3545209;16;4;2020-04-16;    3;   0;   2,6002843;  16,8571429;   0;  0; 0,00000000;  1,1428571;0,000000000;RA de Sorocaba;13;Sorocaba; 6;  115372;  16885; 13306;<10;7;-23.1996;-47.2931
Salto de Pirapora;3545308;16;4;2020-04-16;    4;   2;   9,0450670;  13,7142857;   0;  0; 0,00000000;  1,1428571;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   44223;   6579; 28051;<10;7;-23.6474;-47.5743
Santa Bárbara d'Oeste;3545803;16;4;2020-04-16;    1;   0;   0,5298154;   4,1428571;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de Campinas; 4;Campinas; 3;  188745;  31384; 27103;<10;7;-22.7553;-47.4143
Santa Branca;3546009;16;4;2020-04-16;    2;   0;  14,1053671;   4,2857143;   1;  0; 7,05268355;  0,5714286;0,500000000;RA de São José dos Campos;15;Taubaté;17;   14179;   2465; 27224;<10;7;-23.3933;-45.8875
Santa Cruz do Rio Pardo;3546405;16;4;2020-04-16;    4;  -1;   8,6749078;   4,7142857;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Marília; 8;Marília; 5;   46110;   8329;111475;<10;7;-22.8988;-49.6354
Santa Gertrudes;3546702;16;4;2020-04-16;    1;NA;   3,8183970;   3,1428571;   0;NA; 0,00000000;  0,1428571;0,000000000;RA de Campinas; 4;Piracicaba;11;   26189;   2736;  9829;<10;7;-22.4572;-47.5272
Santa Isabel;3546801;16;4;2020-04-16;    3;   2;   5,4460298;   2,5714286;   1;  0; 1,81534328;  0,2857143;0,333333333;RM de São Paulo;10;Grande São Paulo;10;   55086;   8115; 36333;<10;7;-23.3172;-46.2237
Santa Lúcia;3546900;16;4;2020-04-16;    3;   2;  35,0385424;   2,5714286;   0;  0; 0,00000000;  0,2857143;0,000000000;RA Central; 5;Araraquara; 8;    8562;   1150; 15403;<10;7;-21.685;-48.0885
Santana de Parnaíba;3547304;16;4;2020-04-16;   50;   9;  36,1972606;   9,1428571;   0;  0; 0,00000000;  0,2857143;0,000000000;RM de São Paulo;10;Grande São Paulo;10;  138132;  16604; 17995;<75;4;-23.4439;-46.9178
Santo André;3547809;16;4;2020-04-16;  205;  19;  29,5445669;  38,2857143;   7;  1; 1,00883887;  1,2857143;0,034146341;RM de São Paulo;10;Grande São Paulo;10;  693867; 123293; 17578;>150;1;-23.6737;-46.5432
Santos;3548500;16;4;2020-04-16;  247;  31;  57,6156453;  73,2857143;  15;  3; 3,49892583;  3,2857143;0,060728745;RA de Santos;12;Baixada Santista;13;  428703;  95433; 28103;>150;1;-23.9535;-46.335
São Bernardo do Campo;3548708;16;4;2020-04-16;  255;  24;  31,4006152; 109,1428571;  16;  1; 1,97023468;  5,5714286;0,062745098;RM de São Paulo;10;Grande São Paulo;10;  812086; 122274; 40953;>150;1;-23.6914;-46.5646
São Caetano do Sul;3548807;16;4;2020-04-16;   90;   5;  59,5064928; 121,8571429;   3;  0; 1,98354976;  6,0000000;0,033333333;RM de São Paulo;10;Grande São Paulo;10;  151244;  34932;  1533;<100;3;-23.6229;-46.5548
São Carlos;3548906;16;4;2020-04-16;    6;   0;   2,4728807; 122,2857143;   2;  0; 0,82429358;  6,1428571;0,333333333;RA Central; 5;Araraquara; 8;  242632;  40879;113691;<10;7;-22.0174;-47.886
São João da Boa Vista;3549102;16;4;2020-04-16;    4;   0;   4,5798031; 122,4285714;   0;  0; 0,00000000;  6,1428571;0,000000000;RA de Campinas; 4;São João da Boa Vista;14;   87340;  16640;  5164;<10;7;-21.9707;-46.7944
São Joaquim da Barra;3549409;16;4;2020-04-16;    1;NA;   1,9890997; 115,4285714;   0;NA; 0,00000000;  6,1428571;0,000000000;RA de Franca; 6;Franca; 4;   50274;   8130; 41086;<10;7;-20.5812;-47.8593
São José do Rio Pardo;3549706;16;4;2020-04-16;    1;   0;   1,8794873;  86,2857143;   0;  0; 0,00000000;  5,1428571;0,000000000;RA de Campinas; 4;São João da Boa Vista;14;   53206;  10348; 41968;<10;7;-21.5953;-46.8873
São José do Rio Preto;3549805;16;4;2020-04-16;   65;   4;  14,5113903;  60,2857143;   3;  0; 0,66975648;  3,4285714;0,046153846;RA de São José do Rio Preto;14;São José do Rio Preto;15;  447924;  79391; 43194;<75;4;-20.8113;-49.3758
São José dos Campos;3549904;16;4;2020-04-16;  116;   3;  16,3229926;  40,4285714;   3;  0; 0,42214636;  1,5714286;0,025862069;RA de São José dos Campos;15;Taubaté;17;  710654; 103840;109941;<150;2;-23.1896;-45.8841
São Manuel;3550100;16;4;2020-04-16;    3;   0;   7,5807348;  28,0000000;   1;  0; 2,52691161;  1,2857143;0,333333333;RA de Sorocaba;13;Bauru;12;   39574;   6377; 65073;<10;7;-22.7321;-48.5723
São Miguel Arcanjo;3550209;16;4;2020-04-16;    2;   0;   6,2500000;  27,4285714;   0;  0; 0,00000000;  1,0000000;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   32000;   4774; 93034;<10;7;-23.8782;-47.9935
São Paulo;3550308;16;4;2020-04-16; 7908; 144;  66,6236438;1156,5714286; 603; 45; 5,08017921; 87,1428571;0,076251897;RM de São Paulo;10;Grande São Paulo;10;11869660;1853286;152111;>150;1;-23.5329;-46.6395
São Pedro;3550407;16;4;2020-04-16;    1;   0;   2,9232928;1156,5714286;   0;  0; 0,00000000; 87,1428571;0,000000000;RA de Campinas; 4;Piracicaba;11;   34208;   6296; 61128;<10;7;-22.5483;-47.9096
São Roque;3550605;16;4;2020-04-16;    5;   0;   5,7185338;1157,1428571;   0;  0; 0,00000000; 87,1428571;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   87435;  14389; 30691;<10;7;-23.5226;-47.1357
São Sebastião;3550704;16;4;2020-04-16;    5;   1;   5,7382223;1148,5714286;   2;  1; 2,29528892; 87,0000000;0,400000000;RA de São José dos Campos;15;Taubaté;17;   87135;  10052;  4024;<10;7;-23.7951;-45.4143
São Vicente;3551009;16;4;2020-04-16;   36;   9;  10,0578606;1137,1428571;   0;  0; 0,00000000; 86,5714286;0,000000000;RA de Santos;12;Baixada Santista;13;  357929;  53994;  1481;<50;5;-23.9574;-46.3883
Sertãozinho;3551702;16;4;2020-04-16;    7;   1;   5,7210576;1137,7142857;   0;  0; 0,00000000; 86,4285714;0,000000000;RA de Ribeirão Preto;11;Ribeirão Preto; 1;  122355;  17281; 40309;<10;7;-21.1316;-47.9875
Sorocaba;3552205;16;4;2020-04-16;   36;   7;   5,4665802;1142,5714286;   5;  2; 0,75924725; 87,1428571;0,138888889;RA de Sorocaba;13;Sorocaba; 6;  658547;  96498; 45038;<50;5;-23.4969;-47.4451
Sumaré;3552403;16;4;2020-04-16;    4;   1;   1,4123695;  13,4285714;   0;  0; 0,00000000;  1,0000000;0,000000000;RA de Campinas; 4;Campinas; 3;  283212;  34837; 15347;<10;7;-22.8204;-47.2728
Suzano;3552502;16;4;2020-04-16;   57;  13;  19,5874942;  21,4285714;   6;  0; 2,06184150;  1,8571429;0,105263158;RM de São Paulo;10;Grande São Paulo;10;  291002;  37156; 20624;<75;4;-23.5448;-46.3112
Taboão da Serra;3552809;16;4;2020-04-16;  100;   8;  35,2272687;  35,0000000;   5;  0; 1,76136344;  2,5714286;0,050000000;RM de São Paulo;10;Grande São Paulo;10;  283871;  32713;  2039;<150;2;-23.6019;-46.7526
Taiaçu;3553104;16;4;2020-04-16;    2;NA;  33,1290376;  34,5714286;   0;NA; 0,00000000;  2,2857143;0,000000000;RA de Barretos; 2;Barretos;16;    6037;   1034; 10706;<10;7;-21.1431;-48.5112
Tanabi;3553401;16;4;2020-04-16;    1;   0;   3,9832703;  29,5714286;   0;  0; 0,00000000;  2,2857143;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;   25105;   5024; 74722;<10;7;-20.6228;-49.6563
Tatuí;3554003;16;4;2020-04-16;    6;   0;   4,9948802;  29,4285714;   0;  0; 0,00000000;  2,2857143;0,000000000;RA de Sorocaba;13;Sorocaba; 6;  120123;  17470; 52375;<10;7;-23.3487;-47.8461
Taubaté;3554102;16;4;2020-04-16;    6;  -2;   1,9521019;  25,1428571;   0;  0; 0,00000000;  1,5714286;0,000000000;RA de São José dos Campos;15;Taubaté;17;  307361;  47104;   625;<10;7;-23.0104;-45.5593
Terra Roxa;3554409;16;4;2020-04-16;    1;   0;  10,9637101;  24,7142857;   0;  0; 0,00000000;  1,5714286;0,000000000;RA de Barretos; 2;Barretos;16;    9121;   1488; 22154;<10;7;-20.787;-48.3314
Tupã;3555000;16;4;2020-04-16;    1;   0;   1,5912671;  16,7142857;   0;  0; 0,00000000;  0,7142857;0,000000000;RA de Marília; 8;Marília; 5;   62843;  13256; 62799;<10;7;-21.9335;-50.5191
Ubatuba;3555406;16;4;2020-04-16;    2;   0;   2,2493140;   2,7142857;   0;  0; 0,00000000;  0,0000000;0,000000000;RA de São José dos Campos;15;Taubaté;17;   88916;  11869; 70811;<10;7;-23.4332;-45.0834
Valinhos;3556206;16;4;2020-04-16;    5;  -2;   4,0082731;   3,1428571;   1;  0; 0,80165462;  0,1428571;0,200000000;RA de Campinas; 4;Campinas; 3;  124742;  20141; 14854;<10;7;-22.9698;-46.9974
Vargem Grande Paulista;3556453;16;4;2020-04-16;    6;   1;  11,3718206;   3,8571429;   3;  0; 5,68591031;  0,5714286;0,500000000;RM de São Paulo;10;Grande São Paulo;10;   52762;   6337;  4249;<10;7;-23.5993;-47.022
Várzea Paulista;3556503;16;4;2020-04-16;    2;   1;   1,6592691;   3,2857143;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Campinas; 4;Campinas; 3;  120535;  15274;  3512;<10;7;-23.2136;-46.8234
Vinhedo;3556701;16;4;2020-04-16;   10;   2;  12,8997304;   3,8571429;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Campinas; 4;Campinas; 3;   77521;  11665;   816;<25;6;-23.0302;-46.9833
Votorantim;3557006;16;4;2020-04-16;    4;   1;   3,3382294;   4,2857143;   1;  1; 0,83455735;  0,7142857;0,250000000;RA de Sorocaba;13;Sorocaba; 6;  119824;  16378; 18352;<10;7;-23.5446;-47.4388
Votuporanga;3557105;16;4;2020-04-16;    6;   0;   6,5387969;   5,0000000;   0;  0; 0,00000000;  0,7142857;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;   91760;  17203;  4207;<10;7;-20.4237;-49.9781
Adamantina;3500105;17;4;2020-04-17;    1;   0;   2,9503747;  12,0000000;   0;  0; 0,00000000;  0,1428571;0,000000000;RA de Presidente Prudente; 9;Marília; 5;   33894;   7398; 41199;<10;7;-21.682;-51.0737
Águas de Lindóia;3500501;17;4;2020-04-17;    1;   0;   5,4424731;  10,7142857;   1;  0; 5,44247306;  0,2857143;1,000000000;RA de Campinas; 4;Campinas; 3;   18374;   3275;  6013;<10;7;-22.4733;-46.6314
Águas de São Pedro;3500600;17;4;2020-04-17;    1;   0;  32,0307495;  10,2857143;   0;  0; 0,00000000;  0,1428571;0,000000000;RA de Campinas; 4;Piracicaba;11;    3122;    764;   361;<10;7;-22.5977;-47.8734
Agudos;3500709;17;4;2020-04-17;    4;   0;  11,0699065;  10,0000000;   1;  0; 2,76747661;  0,2857143;0,250000000;RA de Bauru; 3;Bauru;12;   36134;   5524; 96671;<10;7;-22.4694;-48.9863
Alambari;3500758;17;4;2020-04-17;    1;   0;  17,3040318;   8,1428571;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Sorocaba;13;Sorocaba; 6;    5779;    830;  1596;<10;7;-23.5503;-47.898
Americana;3501608;17;4;2020-04-17;   24;   7;  10,2802217;   5,5714286;   3;  0; 1,28502771;  0,7142857;0,125000000;RA de Campinas; 4;Campinas; 3;  233458;  40276; 13391;<25;6;-22.7374;-47.3331
Américo Brasiliense;3501707;17;4;2020-04-17;    5;   1;  12,4245210;   5,2857143;   0;  0; 0,00000000;  0,7142857;0,000000000;RA Central; 5;Araraquara; 8;   40243;   4465; 12279;<10;7;-21.7288;-48.1147
Amparo;3501905;17;4;2020-04-17;    5;   2;   7,1798848;   5,8571429;   0;  0; 0,00000000;  0,7142857;0,000000000;RA de Campinas; 4;Campinas; 3;   69639;  12727; 44532;<10;7;-22.7088;-46.772
Andradina;3502101;17;4;2020-04-17;    1;   0;   1,7839940;   5,8571429;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;   56054;  10776; 96423;<10;7;-20.8948;-51.3786
Apiaí;3502705;17;4;2020-04-17;    1;   0;   4,0541636;   5,8571429;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Itapeva; 7;Sorocaba; 6;   24666;   3685; 97432;<10;7;-24.5108;-48.8443
Araçariguama;3502754;17;4;2020-04-17;    1;   0;   4,7664442;   5,4285714;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   20980;   2193;  1452;<10;7;-23.4366;-47.0608
Araçatuba;3502804;17;4;2020-04-17;   37;   4;  19,4257333;  10,5714286;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;  190469;  35257;116713;<50;5;-21.2076;-50.4401
Araçoiaba da Serra;3502903;17;4;2020-04-17;    1;   0;   3,0873726;   7,2857143;   0;  0; 0,00000000;  0,0000000;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   32390;   5103; 25533;<10;7;-23.5029;-47.6166
Arandu;3503109;17;4;2020-04-17;    3;NA;  48,6618005;   7,0000000;   0;NA; 0,00000000;  0,0000000;0,000000000;RA de Itapeva; 7;Bauru;12;    6165;   1030; 28591;<10;7;-23.1386;-49.0487
Araraquara;3503208;17;4;2020-04-17;   39;   7;  17,1339701;  11,8571429;   2;  0; 0,87866513;  0,2857143;0,051282051;RA Central; 5;Araraquara; 8;  227618;  40188;100363;<50;5;-21.7845;-48.178
Araras;3503307;17;4;2020-04-17;    6;   0;   4,5781606;  12,5714286;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Campinas; 4;Piracicaba;11;  131057;  21594; 64483;<10;7;-22.3572;-47.3842
Artur Nogueira;3503802;17;4;2020-04-17;    1;   0;   1,9008154;  12,5714286;   0;  0; 0,00000000;  0,2857143;0,000000000;RA de Campinas; 4;Campinas; 3;   52609;   6762; 17803;<10;7;-22.5727;-47.1727
Arujá;3503901;17;4;2020-04-17;   21;   4;  23,3998930;  15,4285714;   1;  0; 1,11428062;  0,4285714;0,047619048;RM de São Paulo;10;Grande São Paulo;10;   89744;  10776;  9617;<25;6;-23.3965;-46.32
Assis;3504008;17;4;2020-04-17;    6;   0;   5,9182687;  11,0000000;   1;  0; 0,98637812;  0,5714286;0,166666667;RA de Marília; 8;Marília; 5;  101381;  18181; 46061;<10;7;-22.66;-50.4183
Atibaia;3504107;17;4;2020-04-17;   18;   1;  12,8934286;  13,4285714;   1;  0; 0,71630159;  0,7142857;0,055555556;RA de Campinas; 4;Campinas; 3;  139606;  21916; 47852;<25;6;-23.1171;-46.5563
Avaré;3504503;17;4;2020-04-17;    9;   3;  10,2812493;  14,2857143;   1;  0; 1,14236103;  0,8571429;0,111111111;RA de Sorocaba;13;Bauru;12;   87538;  14398;121306;<10;7;-23.1067;-48.9251
Bady Bassitt;3504602;17;4;2020-04-17;    2;   0;  12,2481475;   9,0000000;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;   16329;   2565; 11037;<10;7;-20.9197;-49.4385
Bariri;3505203;17;4;2020-04-17;    1;   0;   2,9417821;   8,2857143;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Bauru; 3;Bauru;12;   33993;   6061; 44441;<10;7;-22.073;-48.7438
Barra do Turvo;3505401;17;4;2020-04-17;    1;   0;  13,0089762;   8,2857143;   0;  0; 0,00000000;  0,5714286;0,000000000;RA de Registro;16;Registro; 9;    7687;   1274;100768;<10;7;-24.759;-48.5013
Barretos;3505500;17;4;2020-04-17;    9;   2;   7,6240173;   6,5714286;   0;  0; 0,00000000;  0,4285714;0,000000000;RA de Barretos; 2;Barretos;16;  118048;  20239;156616;<10;7;-20.5531;-48.5698
Barueri;3505708;17;4;2020-04-17;  101;   4;  38,2011423;  20,1428571;   5;  0; 1,89114566;  1,0000000;0,049504950;RM de São Paulo;10;Grande São Paulo;10;  264390;  29409;   657;<150;2;-23.5057;-46.879
Batatais;3505906;17;4;2020-04-17;    1;   0;   1,6605227;  17,7142857;   0;  0; 0,00000000;  0,8571429;0,000000000;RA de Franca; 6;Ribeirão Preto; 1;   60222;  10779; 84953;<10;7;-20.8929;-47.5921
Bauru;3506003;17;4;2020-04-17;   33;  10;   9,0603336;  21,1428571;   4;  1; 1,09822225;  1,2857143;0,121212121;RA de Bauru; 3;Bauru;12;  364225;  62416; 66768;<50;5;-22.3246;-49.0871
Bebedouro;3506102;17;4;2020-04-17;    2;   0;   2,6970535;  21,1428571;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Barretos; 2;Barretos;16;   74155;  13801; 68319;<10;7;-20.9491;-48.4791
Bilac;3506409;17;4;2020-04-17;    1;   0;  12,7942682;  21,1428571;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;    7816;   1521; 15803;<10;7;-21.404;-50.4746
Birigui;3506508;17;4;2020-04-17;    6;   0;   4,9452316;  21,8571429;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;  121329;  19969; 53003;<10;7;-21.291;-50.3432
Boituva;3507001;17;4;2020-04-17;    5;   0;   8,7272220;  21,2857143;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Sorocaba;13;Sorocaba; 6;   57292;   7426; 24895;<10;7;-23.2855;-47.6786
Botucatu;3507506;17;4;2020-04-17;   27;   3;  19,1306196;  10,7142857;   2;  0; 1,41708293;  0,8571429;0,074074074;RA de Sorocaba;13;Bauru;12;  141135;  23520;148264;<50;5;-22.8837;-48.4437
Bragança Paulista;3507605;17;4;2020-04-17;   35;   2;  21,3440663;  15,5714286;   7;  1; 4,26881327;  1,8571429;0,200000000;RA de Campinas; 4;Campinas; 3;  163980;  25945; 51258;<50;5;-22.9527;-46.5419
Brodowski;3507803;17;4;2020-04-17;    3;   0;  12,5297582;  11,2857143;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Ribeirão Preto;11;Ribeirão Preto; 1;   23943;   3710; 27846;<10;7;-20.9845;-47.6572
Buritama;3508108;17;4;2020-04-17;    3;   0;  18,0766450;  11,4285714;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;   16596;   2947; 32692;<10;7;-21.0661;-50.1475
Caçapava;3508504;17;4;2020-04-17;    5;  -1;   5,4814344;  12,0000000;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de São José dos Campos;15;Taubaté;17;   91217;  14274; 36899;<10;7;-23.0992;-45.7076
Cachoeira Paulista;3508603;17;4;2020-04-17;    2;   0;   6,2052062;  11,4285714;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de São José dos Campos;15;Taubaté;17;   32231;   5391; 28799;<10;7;-22.6665;-45.0154
Caiabu;3508900;17;4;2020-04-17;    1;   0;  24,3724104;  10,8571429;   1;  0;24,37241043;  1,4285714;1,000000000;RA de Presidente Prudente; 9;Presidente Prudente; 2;    4103;    771; 25335;<10;7;-22.0127;-51.2394
Caieiras;3509007;17;4;2020-04-17;   48;   1;  47,7080269;  13,8571429;   6;  0; 5,96350336;  2,0000000;0,125000000;RM de São Paulo;10;Grande São Paulo;10;  100612;  12059;  9764;<50;5;-23.3607;-46.7397
Cajamar;3509205;17;4;2020-04-17;    7;   0;   9,0174810;   9,8571429;   1;  0; 1,28821158;  1,1428571;0,142857143;RM de São Paulo;10;Grande São Paulo;10;   77627;   7690; 13139;<10;7;-23.355;-46.8781
Cajuru;3509403;17;4;2020-04-17;    2;   0;   7,7933211;   9,7142857;   0;  0; 0,00000000;  1,1428571;0,000000000;RA de Ribeirão Preto;11;Ribeirão Preto; 1;   25663;   3904; 66009;<10;7;-21.2749;-47.303
Campinas;3509502;17;4;2020-04-17;  164;  15;  13,9514981;  32,7142857;   7;  0; 0,59549077;  2,1428571;0,042682927;RA de Campinas; 4;Campinas; 3; 1175501; 192796; 79457;>150;1;-22.9053;-47.0659
Campo Limpo Paulista;3509601;17;4;2020-04-17;    4;   3;   4,8284687;  32,5714286;   1;  1; 1,20711716;  2,2857143;0,250000000;RA de Campinas; 4;Campinas; 3;   82842;  11337;   794;<10;7;-23.2078;-46.7889
Campos do Jordão;3509700;17;4;2020-04-17;    1;   0;   1,9952911;  32,4285714;   0;  0; 0,00000000;  2,2857143;0,000000000;RA de São José dos Campos;15;Taubaté;17;   50118;   6425; 29052;<10;7;-22.7296;-45.5833
Capão Bonito;3510203;17;4;2020-04-17;    1;   0;   2,1543367;  32,4285714;   0;  0; 0,00000000;  2,1428571;0,000000000;RA de Itapeva; 7;Sorocaba; 6;   46418;   6902;164023;<10;7;-24.0113;-48.3482
Caraguatatuba;3510500;17;4;2020-04-17;    7;   2;   6,0289735;  26,5714286;   2;  0; 1,72256386;  1,5714286;0,285714286;RA de São José dos Campos;15;Taubaté;17;  116106;  16658; 48495;<10;7;-23.6125;-45.4125
Carapicuíba;3510609;17;4;2020-04-17;   59;   7;  14,9519258;  34,0000000;   2;  0; 0,50684494;  1,7142857;0,033898305;RM de São Paulo;10;Grande São Paulo;10;  394598;  50996;  3455;<75;4;-23.5235;-46.8407
Castilho;3511003;17;4;2020-04-17;    1;   0;   4,8243921;  33,8571429;   0;  0; 0,00000000;  1,7142857;0,000000000;RA de Araçatuba; 1;Araçatuba; 7;   20728;   3273;106532;<10;7;-20.8689;-51.4884
Catanduva;3511102;17;4;2020-04-17;    7;   0;   5,9723905;  11,4285714;   2;  0; 1,70639728;  1,0000000;0,285714286;RA de São José do Rio Preto;14;São José do Rio Preto;15;  117206;  21966;  2906;<10;7;-21.1314;-48.977
Cedral;3511300;17;4;2020-04-17;    1;   0;  11,3173382;  11,0000000;   0;  0; 0,00000000;  0,8571429;0,000000000;RA de São José do Rio Preto;14;São José do Rio Preto;15;    8836;   1727; 19784;<10;7;-20.9009;-49.2664
Conchas;3512308;17;4;2020-04-17;    1;   0;   5,8363488;  11,0000000;   1;  0; 5,83634878;  1,0000000;1,000000000;RA de Sorocaba;13;Bauru;12;   17134;   3050; 46612;<10;7;-23.0154;-48.0134
Cotia;3513009;17;4;2020-04-17;   76;   4;  30,7165028;  21,7142857;   4;  0; 1,61665804;  1,5714286;0,052631579;RM de São Paulo;10;Grande São Paulo;10;  247424;  28357; 32399;<100;3;-23.6022;-46.919
Cravinhos;3513108;17;4;2020-04-17;    6;   0;  17,4276751;  21,5714286;   1;  0; 2,90461252;  1,4285714;0,166666667;RA de Ribeirão Preto;11;Ribeirão Preto; 1;   34428;   5222; 31142;<10;7;-21.338;-47.7324
Cruzeiro;3513405;17;4;2020-04-17;    3;   0;   3,7534250;  13,5714286;   1;  0; 1,25114167;  1,2857143;0,333333333;RA de São José dos Campos;15;Taubaté;17;   79927;  13518;  3057;<10;7;-22.5728;-44.969
Cubatão;3513504;17;4;2020-04-17;    8;   3;   6,1945875;  14,5714286;   0;  0; 0,00000000;  1,2857143;0,000000000;RA de Santos;12;Baixada Santista;13;  129145;  15732; 14288;<10;7;-23.8911;-46.424
